problem_name,dim,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,pca.expl_var.cov_x,pca.expl_var.cor_x,pca.expl_var.cov_init,pca.expl_var.cor_init,pca.expl_var_PC1.cov_x,pca.expl_var_PC1.cor_x,pca.expl_var_PC1.cov_init,pca.expl_var_PC1.cor_init
photovoltaic,10,0.9183635979135093,0.9180113725185112,0.9404592356758911,0.9979707969655084,0.8939785736697344,0.9070932769233605,0.9426911638375343,0.9987689240713695,-22.797779406257916,-22.8961418603987,-16.627352211124105,-0.5666751837230208,-29.72686489356971,-26.049692974326177,-16.06856357980365,-0.345175773151027,0.21072718720450911,-0.037282266700971345,1,0.10800000000000001,0.10800000000000001,1.0,0.23800000000000004,0.28,0.8500000000000001,0.34400000000000003,0.384,0.8958333333333334,0.16074342423210575,0.2679664754322025,1.0203976016110231e-05,0.00021747441767161463,21.3127135273801,0.132391404826127,0.2213604071390246,16.6698964759192,0.6029044787425213,0.8868371489285088,-2.9579579579579574,0.00014493095741262166,-3.618618618618618,0.6506024096385542,0.7091455563483943,0.8844534878046852,0.5003052004057413,0.1534392875431557,-0.5319592794203379,0.9,0.9,0.8181818181818182,0.9090909090909091,0.1252936717510331,0.12529393391788451,0.1252936682344488,0.13436096456070473
photovoltaic,10,0.8717039009243864,0.8787630238557841,0.9108392126392028,0.9799005312892952,0.8630918212148465,0.868622251528428,0.9153780488714668,0.9812881365086885,-35.79975663807804,-33.829978251648924,-24.87943524529723,-5.6085578094920265,-38.238931075450154,-36.69426263083892,-23.635205620199173,-5.2262886314508705,-0.052320259082545936,0.20437458632147987,1,0.10400000000000001,0.11000000000000001,0.9454545454545454,0.262,0.262,1.0,0.364,0.4,0.9099999999999999,0.10542308515367427,0.28305756710122626,1.8750118288240255e-05,0.00019205381646802836,10.242805592777573,0.12133184949312092,0.17031659419695866,42.86870740577566,0.585879603518541,0.8475590082207256,-2.9179179179179173,0.00014493095741262166,-3.5585585585585577,0.6104417670682731,0.7245948986742278,0.8941853835153347,0.5353371450880529,0.14166844372464887,-0.5528318603431713,0.9,0.9,0.8181818181818182,0.9090909090909091,0.12217430024158436,0.12218622306728942,0.12217429567210344,0.12616446096741318
photovoltaic,10,0.857716062761916,0.8150214498998729,0.9059378711454518,0.9779846713593011,0.8711650436731257,0.8124249593808662,0.9061563124397727,0.9761972646366294,-39.72353139867852,-51.64322400418962,-26.26072908516676,-6.146348038202518,-36.07951946628879,-52.52935633584917,-26.280407496915302,-6.665824853580602,-0.03994254497377726,-0.23561534470648127,1,0.11000000000000001,0.098,1.1224489795918369,0.246,0.25000000000000006,0.9839999999999998,0.366,0.392,0.9336734693877551,0.19599156327221667,0.2823615708924554,1.7487158052044207e-06,0.00022470259366128812,128.49577558145356,0.1725402974506457,0.2673303192521763,45.63199472131384,0.6503811981445977,0.860747917091689,-2.937937937937938,0.00017427746784089192,-3.5585585585585577,0.6465863453815262,0.6789492175069998,0.886948693676769,0.4873234043558522,0.1472115964810429,-0.5300683144961214,0.9,0.9,0.8181818181818182,0.9090909090909091,0.12419991572605321,0.12420491118670211,0.12419991043717292,0.13334269738103507
photovoltaic,10,0.9107707163699542,0.9541935388017507,0.9468645637890795,0.9902393331687777,0.8727295582883893,0.9555916413602016,0.9484121525670455,0.9934970005931968,-24.90774388984164,-12.786560169600875,-14.83239338896783,-2.7246233493719956,-35.611093017245565,-12.42574606481304,-14.434613479673487,-1.8195813077439311,0.08420452562525887,-0.31366968639834214,1,0.11400000000000002,0.11000000000000001,1.0363636363636364,0.25999999999999995,0.22999999999999998,1.1304347826086956,0.348,0.32599999999999996,1.0674846625766872,0.21826993988190269,0.2800954149252755,8.321762829523819e-06,0.0002477582705365158,29.77233016753649,0.21075271508265014,0.30670564750652995,37.03273918030064,0.6600447230285299,0.8582553448526845,-3.018018018018018,0.00013840160965731315,-3.598598598598598,0.6465863453815262,0.7151460939189598,0.8827337723833022,0.5311325142397054,0.15438809347310065,-0.5152707140314013,0.9,0.9,0.8181818181818182,0.9090909090909091,0.12100472245819753,0.12100981367737676,0.12100471773917809,0.1379380725622575
photovoltaic,10,0.8290468666938198,0.8893282128656343,0.9322003174283008,0.9873563686248255,0.8174034677321079,0.8817607064133922,0.9430315245453953,0.9880680473038108,-47.7148740886762,-30.889696410695308,-18.923626929766783,-3.5289746810875045,-51.081607683652095,-33.07758987953855,-15.937002074269856,-3.337978651382116,0.12604538492224215,-0.17869277501941028,1,0.11600000000000002,0.10800000000000001,1.0740740740740742,0.252,0.2760000000000001,0.9130434782608693,0.344,0.32199999999999995,1.0683229813664596,0.1551138346441826,0.2613232738520737,1.6451836857360172e-05,0.00023707216892583034,14.410072928711891,0.17601223555590761,0.24466315538962058,206.45560088218977,0.6584337302016279,0.8615352682921164,-2.977977977977978,0.00015176833902834055,-3.598598598598598,0.6325301204819277,0.684351822507035,0.8935266567479471,0.5864058195290331,0.13728890133290603,-0.5292921420826282,0.9,0.9,0.8181818181818182,0.9090909090909091,0.11808355795394737,0.11808297366422542,0.11808355265755642,0.1301472033913618
photovoltaic,10,0.881036783282959,0.9008057986726438,0.925243684975169,0.9801682117682692,0.8800377754233947,0.9131515940913045,0.9242320174604979,0.9794528133261375,-33.21096846150553,-27.692051230278793,-20.869725021754505,-5.536441529366641,-33.57499414724333,-24.30710776140876,-21.20592194160031,-5.7507409082490994,0.013405504268390241,-0.43588621156653273,1,0.11400000000000002,0.09,1.2666666666666668,0.242,0.22400000000000003,1.0803571428571426,0.34,0.33399999999999996,1.0179640718562877,0.16410682395526943,0.24643440787086526,8.299876327927924e-06,0.00025324890333034024,30.512370705837277,0.16644146505010293,0.2876480367568188,51.21309491146482,0.6573150495021618,0.8595568472578792,-2.9579579579579574,0.00017427746784089192,-3.538538538538538,0.6024096385542169,0.6307599504543937,0.8758258350098126,0.4935783555861005,0.15446819806147274,-0.5360759932496282,0.9,0.9,0.8181818181818182,0.9090909090909091,0.12642400397406886,0.1264301121004069,0.12642399790177541,0.13447868447746378
photovoltaic,10,0.9108275507979419,0.9194646940633177,0.9625318306312582,0.9925221223763323,0.9021115579513853,0.9123642300284798,0.9651048664264642,0.9920080846981348,-24.894141401987866,-22.482922828521453,-10.459933697969575,-2.0875880904485484,-27.40485085492233,-24.534512505910072,-9.769242528861696,-2.2374168217327792,0.1144896631234181,-0.28582739446848127,1,0.11000000000000001,0.11200000000000002,0.9821428571428571,0.258,0.23000000000000004,1.1217391304347823,0.36,0.33399999999999996,1.0778443113772456,0.19557446016567215,0.2755709917505606,1.7396912619322897e-05,0.00024323349145161335,13.981417092447304,0.25091636147691887,0.2543373741196733,14.598912586574857,0.6293335521972752,0.8429870387556483,-3.0380380380380374,0.0001589282865622978,-3.5585585585585577,0.5883534136546185,0.683516746892101,0.8866332410378653,0.4817316826498905,0.15025867802160442,-0.5299375086861287,0.9,0.9,0.8181818181818182,0.9090909090909091,0.12129665538267906,0.12130156384310012,0.12129665055306778,0.13499192847372965
photovoltaic,10,0.8293407998112358,0.8804083372980613,0.92955572358537,0.9814917043584312,0.8274270302822592,0.8827230181246424,0.9248214037317737,0.9842207066992624,-47.60404426506909,-33.359155549183896,-19.649877937747362,-5.162743784206668,-48.199109436142436,-32.75510697298819,-20.99715496994952,-4.407108980457281,-0.0276777015892434,-0.05635540200288869,2,0.11200000000000002,0.11400000000000002,0.9824561403508771,0.25,0.24200000000000005,1.0330578512396693,0.376,0.374,1.0053475935828877,0.15037828615372395,0.24894646905553267,6.941364612163252e-06,0.00022524541563348697,32.4497311722817,0.1513696464443789,0.21924117733457704,42.73516259807091,0.5901064603819796,0.8747203196435241,-2.977977977977978,0.00014493095741262166,-3.618618618618618,0.6365461847389559,0.7007165517517518,0.8875042225810025,0.5976547613582505,0.14053962168717127,-0.5266908246509623,0.9,0.9,0.8181818181818182,0.9090909090909091,0.129008419791243,0.12901127445723087,0.12900841760841603,0.13932301568623956
photovoltaic,10,0.9020595411497824,0.8994762775794329,0.914345579056732,0.975468766559757,0.8722417634661495,0.8975489242709807,0.9079356428097906,0.9772585801566832,-27.331952573544612,-28.052856255420693,-23.90332451388781,-6.845858359563749,-35.736949262676546,-28.657947969284237,-25.75254129259767,-6.36130389046582,0.02441908894910182,-0.2933524682341746,1,0.11200000000000002,0.10800000000000001,1.037037037037037,0.25199999999999995,0.266,0.9473684210526313,0.346,0.33199999999999996,1.0421686746987953,0.18954068766687493,0.28413324606685997,3.286702280039309e-05,0.00023311455260730598,7.0926580123502365,0.20967325381193258,0.2684623714848806,66.77048249789841,0.6521801921858849,0.8700089188185574,-3.018018018018018,0.0001589282865622978,-3.5785785785785786,0.6385542168674698,0.6846244915459861,0.8800209093124663,0.518231812368992,0.15268672656671115,-0.5228726498345501,0.9,0.9,0.8181818181818182,0.9090909090909091,0.12546418424354247,0.12546733926837034,0.12546417888480163,0.13366479723112315
photovoltaic,10,0.8197407772360281,0.8690888670404117,0.927833795927403,0.9584566144683938,0.8371857305275676,0.8730666633777694,0.9266744946770976,0.9576713169965283,-50.30186052001261,-36.531132497294806,-20.138189191416416,-11.592802590057715,-45.514350586089364,-35.48391920933261,-20.497974575464468,-11.832884944975035,-0.013439179703138569,-0.08922071122165054,1,0.10400000000000001,0.11800000000000002,0.8813559322033897,0.23200000000000004,0.23400000000000004,0.9914529914529915,0.33799999999999997,0.34199999999999997,0.9883040935672515,0.20719411550653066,0.274989053057831,1.9788451297953497e-05,0.0002746157936377809,13.877578871782726,0.22475841755127535,0.23299882137242423,246.6359052457739,0.6086297392638307,0.8783473807471553,-2.937937937937938,0.00013840160965731315,-3.5585585585585577,0.6767068273092369,0.6972685728196474,0.8834245513153366,0.5336391086222569,0.14963725590737081,-0.5071288147555402,0.9,0.9,0.8181818181818182,0.9090909090909091,0.11839984843659401,0.11839852129973168,0.11839984348763107,0.13553577688438137
