problem_name,dim,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,pca.expl_var.cov_x,pca.expl_var.cor_x,pca.expl_var.cov_init,pca.expl_var.cor_init,pca.expl_var_PC1.cov_x,pca.expl_var_PC1.cor_x,pca.expl_var_PC1.cov_init,pca.expl_var_PC1.cor_init
bragg,10,0.7656921261665937,0.864217359658227,0.8951898540688261,0.9444929984056673,0.7467052095352777,0.8634441469125896,0.893821830507054,0.9453875903325232,-63.701577471844274,-36.91539785475965,-28.494866696699404,-15.090758600819356,-69.01960974987514,-37.20973365406431,-28.932201127839193,-14.881187235765651,-0.8193346084215966,0.13829993300822663,2,0.1,0.10400000000000001,0.9615384615384615,0.24799999999999994,0.278,0.8920863309352515,0.44200000000000006,0.454,0.9735682819383261,0.033546702061055145,0.8094346942270285,3.6522401099231775e-06,0.00030477801702116943,83.44961115592704,0.010275243635033848,0.07992062916686049,6.797905963548946,0.09511659358810376,0.852096433539672,-2.417417417417418,0.00045884041264547613,-3.0380380380380383,0.6626506024096386,0.7514354852120904,0.8923688693320876,0.5625519118295919,0.1425368483623461,-0.6241086224800453,0.9,0.9,0.8181818181818182,0.9090909090909091,0.12368978421029343,0.12368249883159155,0.12368972945640189,0.11628995791166988
bragg,10,0.8454846311583956,0.8669655362466512,0.9041047610857967,0.9438355326786524,0.8547455817227034,0.870326071116492,0.9034715399626027,0.9418041823825749,-42.018971349614816,-36.17744540799484,-26.077789715733587,-15.273387760290177,-39.62400236917614,-35.37379534639331,-26.33203158001689,-15.875256962902426,-0.7629464540029393,-0.12644632345554596,1,0.1,0.10400000000000001,0.9615384615384615,0.25,0.27,0.9259259259259258,0.54,0.47800000000000004,1.1297071129707112,-0.009413679577888967,0.8108472034878995,2.2328641371269513e-05,0.00011940336269708346,5.347542679006031,-0.021300871315298453,0.10343988529374348,5.307568852754547,0.20043842647063526,0.8339509836528171,-2.3173173173173174,0.00043816899315141946,-2.9979979979979983,0.6666666666666666,0.7656484654190121,0.8930640525634371,0.5352508211117105,0.15026036845634755,-0.6591260265148822,0.9,0.9,0.8181818181818182,0.9090909090909091,0.11759456802452849,0.11760195956473156,0.11759451127964195,0.11034578096120799
bragg,10,0.8155707061450876,0.874493812575293,0.9256637663637207,0.9462516419994507,0.7976954093052739,0.865038817717853,0.9257500507575525,0.9472769074883981,-50.15533036095496,-34.131260609727946,-20.215651634765578,-14.616802979233569,-55.18536041326601,-36.81518773481267,-20.254163267081964,-14.381991295220587,-0.7703301800120602,-0.15281116827619545,1,0.1,0.11600000000000002,0.8620689655172413,0.25400000000000006,0.2760000000000001,0.9202898550724637,0.538,0.48200000000000004,1.116182572614108,0.023814702648586206,0.845485771673626,1.8725512910954568e-05,0.00029178608911525867,15.582274862258197,0.031040484123359913,0.06146758639558647,10.719298392792385,0.18958188834576406,0.8617958296467539,-2.417417417417418,0.0005777790117970507,-2.9979979979979983,0.6526104417670683,0.7360445026934848,0.8853186664750001,0.5426916736045937,0.15014935349468875,-0.634047556004264,0.9,0.9,0.8181818181818182,0.9090909090909091,0.12511610613793936,0.12512188269924726,0.12511605193751166,0.11872897400568108
bragg,10,0.7897070141179626,0.9177028759018014,0.9330877933314025,0.9469731374771286,0.7972584750730501,0.9221306363479915,0.9397328714054981,0.950111944702091,-57.17806052680746,-22.376352321653542,-18.19323733900208,-14.417852037063199,-55.252628560582,-21.221538250062707,-16.424446209747373,-13.595863945377346,-0.741369095330311,-0.022099136561110733,2,0.1,0.12400000000000003,0.8064516129032256,0.25,0.29600000000000004,0.8445945945945945,0.534,0.5,1.068,-0.011870425091638603,0.8162102281530558,6.650621663807142e-06,0.00013478543449718176,20.26659180309228,-0.0396127120245342,0.05657902869160958,7.27015686240854,0.1498772125711726,0.8851856688315451,-2.3173173173173174,0.0005268921421350677,-2.917917917917918,0.6325301204819277,0.7382831578871597,0.8889319500222974,0.5330204688387139,0.1468230236463006,-0.6782197487334949,0.9,0.9,0.8181818181818182,0.9090909090909091,0.12424312046756765,0.12423994458181628,0.12424305774242068,0.11298576301616915
bragg,10,0.9158423131545221,0.8881110839001303,0.9187303438957872,0.951003000241125,0.9239574821401002,0.8786263685636494,0.9181931603426949,0.9489163915646999,-22.898478979721887,-30.44387374953621,-22.112674216063454,-13.33160179542557,-20.77098566654726,-33.153162596562,-22.34550803641227,-13.953468775981548,-0.7666349854252764,0.014562670309085313,1,0.1,0.11000000000000001,0.9090909090909091,0.25,0.28,0.8928571428571428,0.45200000000000007,0.454,0.9955947136563877,0.02637675625442759,0.7905829348939721,3.0371822752133693e-05,0.00023646453839485374,7.7856551555912645,0.031115619162077612,0.09498446237517988,76.91049921094813,0.1641325014608187,0.8835797925796618,-2.3173173173173174,0.0005517492376129129,-2.9379379379379382,0.6686746987951807,0.7011248030637971,0.8863372080710209,0.48146609030329485,0.15053520039662974,-0.6363749441561913,0.9,0.9,0.8181818181818182,0.9090909090909091,0.12104851771431578,0.1210440267446393,0.1210484688687008,0.12029393736368713
bragg,10,0.8981645914405393,0.8789567718318115,0.9065918545547966,0.9400383266131349,0.9187637213709574,0.8750448431242873,0.9096922820939277,0.9410321112538129,-27.69161369912547,-32.91470386129444,-25.400028502954314,-16.305089945337528,-22.155166712362558,-34.078399193942204,-24.62917528212259,-16.082019362476785,-0.8082349965095507,-0.016774722580991774,1,0.1,0.10600000000000001,0.9433962264150942,0.25,0.2879999999999999,0.8680555555555558,0.546,0.488,1.1188524590163935,0.006713465254316264,0.7790470552715275,1.6596935039017264e-05,0.0002076836800980644,12.513375488295083,0.007751198989532915,0.06561041531995637,5.67015389394757,0.07987227747704029,0.8478555030749518,-2.297297297297298,0.000694771254846024,-2.917917917917918,0.6365461847389559,0.7553251300663774,0.8902595516661485,0.46705541108484977,0.15294882539476226,-0.6751141621136438,0.9,0.9,0.8181818181818182,0.9090909090909091,0.12328639315195877,0.12328761744463368,0.12328633026587817,0.11219306821693328
bragg,10,0.766842268050799,0.8376991810604394,0.8698643948445172,0.944113723426093,0.7650732497509317,0.8333425672322942,0.87039016123063,0.9430807210985092,-63.3526026668836,-44.09967110603057,-35.35987941427564,-15.185175480647104,-63.90427891162042,-45.33380321734708,-35.25619486766314,-15.48306214814977,-0.9392775113625782,0.5863032840900382,1,0.1,0.11200000000000002,0.8928571428571428,0.25,0.2740000000000001,0.9124087591240874,0.49399999999999994,0.42000000000000004,1.176190476190476,-0.0007152338420053361,0.7643365107676761,1.6539924175068984e-05,0.00019477182019032985,11.775859316448015,0.022982770527023133,0.05555103276371354,8.87944926182137,0.1877209437220836,0.8786067322245974,-2.3573573573573574,0.00045884041264547613,-2.9779779779779783,0.6345381526104418,0.7652154563902162,0.9079472190344593,0.6014263079904536,0.12896787152508535,-0.6411458706435574,0.9,0.9,0.8181818181818182,0.9090909090909091,0.12283684565434823,0.12284074238645584,0.12283678573743236,0.11177743062909185
bragg,10,0.8066103414802369,0.8203770554916351,0.8725364936642057,0.9137518732934762,0.8157727769722042,0.8118117632472901,0.8750028685596115,0.9156505451815756,-52.561163093689174,-48.81952299795813,-34.64316652859961,-23.44128372243594,-50.14002825987623,-51.21807382144334,-34.01972629136864,-22.95688975164569,-0.8048897211396843,0.016945445401989723,1,0.1,0.10600000000000001,0.9433962264150942,0.254,0.2840000000000001,0.8943661971830983,0.462,0.44400000000000006,1.0405405405405403,0.012281213521452727,0.7711638996942403,4.019477805411104e-06,0.0002866981661222591,71.32721711668619,-0.014753811143690898,0.10472703756555468,247.5793317949636,0.07881161615846566,0.8806527471241178,-2.337337337337338,0.0005777790117970507,-3.018018018018018,0.6526104417670683,0.7558722776364644,0.8965250611605302,0.5464688640870599,0.13810355888344356,-0.6880852701025182,0.9,0.9,0.8181818181818182,0.9090909090909091,0.12269812498729334,0.12269720162799462,0.12269806254800111,0.11703764915576091
bragg,10,0.9167502615654708,0.8561085292670871,0.9022484370434004,0.9557178599508788,0.9495962671086282,0.850833108194769,0.9048585413366963,0.9579294316748727,-22.633113687660426,-39.119786764782276,-26.575725992017965,-12.038989297880676,-13.742096237911483,-40.66892797633477,-25.939409765228078,-11.470138530285283,-0.745233849967897,-0.4007965044646755,1,0.1,0.10600000000000001,0.9433962264150942,0.25,0.29000000000000004,0.8620689655172413,0.506,0.48,1.0541666666666667,0.003447505310384291,0.8141567616984062,3.7673134665488666e-06,0.00021234271055856549,56.364492215479714,0.010809894326408775,0.05555368882249001,14.017803146270682,0.25702108288033154,0.8691848175970778,-2.337337337337338,0.0006050367879391225,-2.9579579579579582,0.6465863453815262,0.7050213119010031,0.89472900467649,0.5349255157752428,0.14319466280949147,-0.6613791617497375,0.9,0.9,0.8181818181818182,0.9090909090909091,0.12717392880828254,0.1271752506842111,0.1271738644982261,0.11892342842125386
bragg,10,0.8130119941855389,0.8413737330958021,0.8946226292148682,0.9605885600951574,0.8079872598676506,0.8354167124703921,0.8970207763999128,0.9586665850182433,-50.82218017753232,-43.11363545688454,-28.640915770771954,-10.711784914628993,-52.27553836206934,-44.80785991116639,-28.036131092613488,-11.253037267343927,-0.888868088409749,0.0801727063399289,1,0.1,0.11000000000000001,0.9090909090909091,0.25,0.29400000000000004,0.8503401360544216,0.502,0.506,0.9920948616600791,0.009449001934601298,0.8068265746550037,1.4630547484212378e-05,0.0002884425040099972,19.715086145699708,-0.023598288825994906,0.03873916686745482,21.94431780194535,0.12994746877331453,0.8665794155177724,-2.337337337337338,0.0005517492376129129,-2.9579579579579582,0.6606425702811245,0.752391046192202,0.8957086310207422,0.5437075830595819,0.1427537638958069,-0.6792971074707065,0.9,0.9,0.8181818181818182,0.9090909090909091,0.12233817047208297,0.12233685643606569,0.12233810667070341,0.11125341789167913
